Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0248612900720648,5.15808425791738E-05,0.0257005781501831,0,0,0,0.157989247991023,0.000160717268136009,-2.26359279519278E-08,1.13261604662229E-08,0.000484569759943897,-1.63837544373435E-09,0.000642058115947469,0,0,0,0,0,0,package://urdf6/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/base_link.STL,,装配体9^三合一-1,坐标系10,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
Link1,-0.000735950729075396,-0.00316450461559438,-0.0132139086245518,0,0,0,0.0334862007928614,7.54519340378767E-06,2.73646800681559E-08,-7.77028147299162E-09,8.84236560262188E-06,5.68927785619994E-11,1.52828353460216E-05,0,0,0,0,0,0,package://urdf6/meshes/Link1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/Link1.STL,,装配体10^三合一-1,坐标系11,基准轴1,joint1,revolute,0,0,0.0855,0,0,0,base_link,0,0,-1,100,1,-3.14,3.14,,,,,,,,
Link2,0.0535085313222871,1.2430559344051E-05,0.000405763386037301,0,0,0,0.0204399399320765,1.04032800294958E-05,-3.10679600529331E-12,1.32975907417748E-13,1.58509378070645E-05,-1.08271171402781E-13,7.34430021365749E-06,0,0,0,0,0,0,package://urdf6/meshes/Link2.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/Link2.STL,,装配体11^三合一-1,坐标系12,基准轴2,joint2,revolute,-0.01051,-0.00099669,0,1.5708,0,-0.0098339,Link1,0,0,-1,100,1,-3.14,3.14,,,,,,,,
Link3,0.0254175480844936,1.19225680822038E-05,0.00190273362822913,0,0,0,0.0387990887903957,7.43835597014779E-06,4.87801495765705E-11,-4.08628986204796E-08,1.29675618559888E-05,1.35888926807635E-11,8.45420506775468E-06,0,0,0,0,0,0,package://urdf6/meshes/Link3.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/Link3.STL,,装配体14^三合一-1,坐标系13,基准轴3,joint3,revolute,0.105,0,0,0,0,0,Link2,0,0,1,100,1,-3.14,3.14,,,,,,,,
Link4,0.0195643885060111,0.00914096530036936,-0.00314518841617958,0,0,0,0.0366516746618713,8.54154281167733E-06,2.77261542132462E-08,-5.29341522740372E-11,3.95291889014158E-06,3.07200810333053E-08,8.5438139374943E-06,0,0,0,0,0,0,package://urdf6/meshes/Link4.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/Link4.STL,,装配体15^三合一-1,坐标系14,基准轴4,joint4,revolute,0.097298,5.0253E-05,-0.00099975,0,0,0,Link3,0,0,-1,100,1,-3.14,3.14,,,,,,,,
Link5,0.0252800488780501,0.0128997070326028,-0.00330175268148962,0,0,0,0.0211723688311251,3.37186721095533E-06,-2.35952105335188E-10,2.13797532983925E-08,4.17684129038303E-06,-2.92499805972119E-08,1.66712173678932E-06,0,0,0,0,0,0,package://urdf6/meshes/Link5.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/Link5.STL,,装配体16^三合一-1,坐标系15,基准轴5,joint5,revolute,0.065251,0,-0.0027894,0,0,0,Link4,-1,0,0,100,1,-3.14,3.14,,,,,,,,
end_Link0,0.0296355356162469,-0.00397124998648044,0.00440759832825444,0,0,0,0.00649143270956223,1.72929729416573E-07,1.53689854473001E-07,5.37299412933256E-14,1.14018601979861E-06,-1.05537817237379E-14,1.27470848029133E-06,0,0,0,0,0,0,package://urdf6/meshes/end_Link0.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/end_Link0.STL,,装配体17^三合一-3;装配体26^三合一-1,坐标系16,基准轴6,joint6,revolute,0.026999,-0.00725,-0.013999,-1.5708,0.020997,0,Link5,0,0,1,100,1,-3.14,3.14,,,,,,,,
end_Link1,-0.00281905203025795,0.0328600462263071,0.00442907072834259,0,0,0,0.00560091112281502,1.13574655762712E-06,1.18143874272952E-07,9.2160252198066E-18,1.46465449142981E-07,-5.57775855618771E-18,1.25089272976756E-06,0,0,0,0,0,0,package://urdf6/meshes/end_Link1.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://urdf6/meshes/end_Link1.STL,,装配体20^三合一-1;装配体25^三合一-1,坐标系24,基准轴10,joint7,revolute,0.027,-0.00725,0.014,-1.5708,-1.561,0,Link5,0,0,-1,100,1,-3.14,3.14,,,,,,,,
